med_rep,cell,Medium,Replicate,rep_medium,diameter,Circularity,meanCW,meanViability,cooX,cooY,huang,cellalive
Condition2-n1,n1__Condition2-780,Condition2,n1,n1__Condition2,17.987691668246,0.998,159.397,1003.42,935.229,1618.965,579.270298039216,yes
Condition2-n1,n1__Condition2-781,Condition2,n1,n1__Condition2,11.3480657523383,1.004,261.116,880.863,201.843,1619.614,579.270298039216,yes
Condition2-n1,n1__Condition2-783,Condition2,n1,n1__Condition2,16.1914689805109,0.986,199.023,2253.992,396.385,1631.134,579.270298039216,yes
Condition2-n1,n1__Condition2-784,Condition2,n1,n1__Condition2,17.4338324662862,0.944,260.978,1487.277,2130.407,1630.724,579.270298039216,yes
Condition2-n1,n1__Condition2-787,Condition2,n1,n1__Condition2,14.9210942247514,1,221.388,1823.092,772.002,1639.085,579.270298039216,yes
Condition2-n1,n1__Condition2-789,Condition2,n1,n1__Condition2,16.2586323664957,0.992,163.509,2085.603,205.9,1640.869,579.270298039216,yes
Condition2-n1,n1__Condition2-79,Condition2,n1,n1__Condition2,16.8124915684555,0.949,154.652,1993.79,1467.745,146.353,579.270298039216,yes
Condition2-n1,n1__Condition2-790,Condition2,n1,n1__Condition2,18.2646212692259,0.994,272.447,1498.662,137.915,1642.33,579.270298039216,yes
Condition2-n1,n1__Condition2-792,Condition2,n1,n1__Condition2,20.8247876838021,1.007,157.338,2113.98,1267.524,1645.25,579.270298039216,yes
Condition2-n1,n1__Condition2-794,Condition2,n1,n1__Condition2,21.4260750588033,0.965,226.82,2380.972,2147.737,1659.104,579.270298039216,yes
Condition2-n1,n1__Condition2-797,Condition2,n1,n1__Condition2,22.5064188125111,0.991,203.654,1703.721,775.247,1665.045,579.270298039216,yes
Condition2-n1,n1__Condition2-8,Condition2,n1,n1__Condition2,20.6624496418484,0.975,200.345,1540.95,1648.495,13.305,579.270298039216,yes
Condition2-n1,n1__Condition2-802,Condition2,n1,n1__Condition2,20.7098778148898,0.995,162.737,1477.98,1327.882,1674.456,579.270298039216,yes
Condition2-n1,n1__Condition2-804,Condition2,n1,n1__Condition2,17.3663507704153,0.983,202.546,857.051,944.016,1674.98,579.270298039216,yes
Condition2-n1,n1__Condition2-808,Condition2,n1,n1__Condition2,18.7038889121595,0.996,356.834,1659.386,2338.008,1677.571,579.270298039216,yes
Condition2-n1,n1__Condition2-814,Condition2,n1,n1__Condition2,21.7704863556542,0.997,195.371,1867.495,313.798,1693.926,579.270298039216,yes
Condition2-n1,n1__Condition2-82,Condition2,n1,n1__Condition2,22.6012751585939,0.979,680.974,2632.21,2107.218,148.365,579.270298039216,yes
Condition2-n1,n1__Condition2-820,Condition2,n1,n1__Condition2,15.7522013375773,0.986,552.893,1672.368,257.983,1695.873,579.270298039216,yes
Condition2-n1,n1__Condition2-821,Condition2,n1,n1__Condition2,21.2640553267358,0.984,304.396,2044.531,913.716,1699.762,579.270298039216,yes
Condition2-n1,n1__Condition2-824,Condition2,n1,n1__Condition2,17.528688812369,0.988,186.458,1507.574,2496.302,1705.349,579.270298039216,yes
Condition2-n1,n1__Condition2-827,Condition2,n1,n1__Condition2,25.1614415731701,0.985,161.822,1273.838,663.454,1717.129,579.270298039216,yes
Condition2-n1,n1__Condition2-829,Condition2,n1,n1__Condition2,18.5892973531334,0.968,162.784,957.883,1470.965,1714.495,579.270298039216,yes
Condition2-n1,n1__Condition2-83,Condition2,n1,n1__Condition2,20.3855200408685,0.958,282.585,1850.067,2259.217,148.624,579.270298039216,yes
Condition2-n1,n1__Condition2-831,Condition2,n1,n1__Condition2,20.4803763869513,0.999,152.234,2445.371,1630.647,1716.642,579.270298039216,yes
Condition2-n1,n1__Condition2-833,Condition2,n1,n1__Condition2,22.4866835995677,1.015,189.678,1546.26,1015.869,1721.023,579.270298039216,yes
Condition2-n1,n1__Condition2-841,Condition2,n1,n1__Condition2,22.4389371166401,0.99,219.384,2382.942,964.045,1744.03,579.270298039216,yes
Condition2-n1,n1__Condition2-847,Condition2,n1,n1__Condition2,23.6618836993583,0.996,155.541,1616.429,1488.189,1757.205,579.270298039216,yes
Condition2-n1,n1__Condition2-850,Condition2,n1,n1__Condition2,20.060843956961,0.961,211.391,1921.603,1163.807,1755.608,579.270298039216,yes
Condition2-n1,n1__Condition2-853,Condition2,n1,n1__Condition2,18.5415508702058,1.014,204.702,979.711,783.36,1771.483,579.270298039216,yes
Condition2-n1,n1__Condition2-857,Condition2,n1,n1__Condition2,13.8130575109456,1.012,216.811,1588.417,1291.213,1777.325,579.270298039216,yes
Condition2-n1,n1__Condition2-862,Condition2,n1,n1__Condition2,13.8130575109456,0.981,184.888,885.745,723.326,1787.06,579.270298039216,yes
Condition2-n1,n1__Condition2-863,Condition2,n1,n1__Condition2,24.3780809432718,0.987,145.37,1704.751,606.666,1794.686,579.270298039216,yes
Condition2-n1,n1__Condition2-865,Condition2,n1,n1__Condition2,17.4338324662862,0.993,175.043,1306.307,462.422,1801.663,579.270298039216,yes
Condition2-n1,n1__Condition2-866,Condition2,n1,n1__Condition2,20.8247876838021,0.991,150.805,2113.441,540.791,1805.394,579.270298039216,yes
Condition2-n1,n1__Condition2-867,Condition2,n1,n1__Condition2,14.1377335948531,1.006,150.373,2612.795,288.357,1802.896,579.270298039216,yes
Condition2-n1,n1__Condition2-868,Condition2,n1,n1__Condition2,16.1437224975833,0.982,255.948,1177.824,925.299,1805.492,579.270298039216,yes
Condition2-n1,n1__Condition2-869,Condition2,n1,n1__Condition2,22.9931146284861,0.974,155.43,2126.598,560.748,1810.424,579.270298039216,yes
Condition2-n1,n1__Condition2-874,Condition2,n1,n1__Condition2,21.3786468857619,0.974,272.392,1811.111,2442.888,1815.941,579.270298039216,yes
Condition2-n1,n1__Condition2-875,Condition2,n1,n1__Condition2,18.1500297101997,0.991,153.373,1111.023,765.642,1816.006,579.270298039216,yes
Condition2-n1,n1__Condition2-877,Condition2,n1,n1__Condition2,21.2163088438082,0.945,272.792,1260.908,902.545,1819.173,579.270298039216,yes
Condition2-n1,n1__Condition2-879,Condition2,n1,n1__Condition2,21.101717284782,0.986,189.543,1414.322,835.281,1818.862,579.270298039216,yes
Condition2-n1,n1__Condition2-880,Condition2,n1,n1__Condition2,18.9333903400981,1.004,146.271,1945.435,527.973,1819.511,579.270298039216,yes
Condition2-n1,n1__Condition2-881,Condition2,n1,n1__Condition2,14.3672350227916,0.982,165.733,1322.101,583.464,1817.239,579.270298039216,yes
Condition2-n1,n1__Condition2-882,Condition2,n1,n1__Condition2,23.7764752583844,0.994,173.716,1187.456,2225.469,1822.107,579.270298039216,yes
Condition2-n1,n1__Condition2-887,Condition2,n1,n1__Condition2,18.5415508702058,0.945,160.711,1430.368,1948.664,1823.729,579.270298039216,yes
Condition2-n1,n1__Condition2-888,Condition2,n1,n1__Condition2,18.0351198412874,1.004,148.527,1286.261,1503.765,1825.352,579.270298039216,yes
Condition2-n1,n1__Condition2-891,Condition2,n1,n1__Condition2,25.9448022030684,1.005,634.995,1717.756,1446.003,1835.411,579.270298039216,yes
Condition2-n1,n1__Condition2-892,Condition2,n1,n1__Condition2,18.2171930961845,0.907,157.909,658.861,1226.967,1832.445,579.270298039216,yes
Condition2-n1,n1__Condition2-893,Condition2,n1,n1__Condition2,20.5478580828222,0.997,154.431,1774.611,1995.718,1835.736,579.270298039216,yes
Condition2-n1,n1__Condition2-895,Condition2,n1,n1__Condition2,21.7704863556542,0.971,169.649,1460.516,2316.985,1840.224,579.270298039216,yes
Condition2-n1,n1__Condition2-903,Condition2,n1,n1__Condition2,22.1620075156602,0.941,316.849,1281.885,1037.605,1847.81,579.270298039216,yes
Condition2-n1,n1__Condition2-911,Condition2,n1,n1__Condition2,19.3054945970469,0.912,151.896,3080.103,1382.937,1855.588,579.270298039216,yes
Condition2-n1,n1__Condition2-914,Condition2,n1,n1__Condition2,15.7996295106186,0.954,342.547,2064.39,236.825,1861.567,579.270298039216,yes
Condition2-n1,n1__Condition2-916,Condition2,n1,n1__Condition2,23.6141372164307,1.008,151.406,2212.114,197.949,1876.299,579.270298039216,yes
Condition2-n1,n1__Condition2-919,Condition2,n1,n1__Condition2,24.2157429013181,1.002,165.379,1906.395,756.75,1889.604,579.270298039216,yes
Condition2-n1,n1__Condition2-922,Condition2,n1,n1__Condition2,19.2774833270627,0.977,232.957,1415,2107.348,1889.929,579.270298039216,yes
Condition2-n1,n1__Condition2-927,Condition2,n1,n1__Condition2,19.2577481141193,0.993,183.932,884.031,2276.254,1902.747,579.270298039216,yes
Condition2-n1,n1__Condition2-930,Condition2,n1,n1__Condition2,14.8065026657252,1.013,141.568,1519.594,1684.516,1913.618,579.270298039216,yes
Condition2-n1,n1__Condition2-935,Condition2,n1,n1__Condition2,17.6435986812813,0.977,204.591,2360.914,2546.082,1927.896,579.270298039216,yes
Condition2-n1,n1__Condition2-939,Condition2,n1,n1__Condition2,21.2163088438082,0.979,254.172,1672.089,904.076,1950.611,579.270298039216,yes
Condition2-n1,n1__Condition2-946,Condition2,n1,n1__Condition2,28.6195601766708,0.989,152.312,1982.635,2247.86,1969.433,579.270298039216,yes
Condition2-n1,n1__Condition2-947,Condition2,n1,n1__Condition2,17.8727817993337,0.959,158.816,1898.622,1000.942,1976.734,579.270298039216,yes
Condition2-n1,n1__Condition2-948,Condition2,n1,n1__Condition2,22.5538469855525,0.95,611.531,1252.911,2044.556,1979.979,579.270298039216,yes
Condition2-n1,n1__Condition2-949,Condition2,n1,n1__Condition2,20.4329482139099,0.988,158.722,1544.817,690.94,1978.389,579.270298039216,yes
Condition2-n1,n1__Condition2-951,Condition2,n1,n1__Condition2,20.15601861293,0.997,153.875,1780.268,980.66,1985.983,579.270298039216,yes
Condition2-n1,n1__Condition2-952,Condition2,n1,n1__Condition2,22.324345557614,0.945,481.298,1747.749,2062.913,1987.549,579.270298039216,yes
Condition2-n1,n1__Condition2-953,Condition2,n1,n1__Condition2,17.987691668246,0.98,207.533,1526.536,1005.647,1992.473,579.270298039216,yes
Condition2-n1,n1__Condition2-958,Condition2,n1,n1__Condition2,25.2483401720983,0.962,182.408,2012.892,11.033,2008.049,579.270298039216,yes
Condition2-n1,n1__Condition2-960,Condition2,n1,n1__Condition2,24.397497846329,1.01,144.887,1334.471,663.292,2014.539,579.270298039216,yes
Condition2-n1,n1__Condition2-963,Condition2,n1,n1__Condition2,23.0405428015275,0.976,144.033,1849.502,1566.006,2018.628,579.270298039216,yes
Condition2-n1,n1__Condition2-966,Condition2,n1,n1__Condition2,25.7153007751299,0.998,153.587,1724.981,714.402,2028.006,579.270298039216,yes
Condition2-n1,n1__Condition2-967,Condition2,n1,n1__Condition2,21.5409849277157,0.996,144.109,1093.495,328.531,2028.104,579.270298039216,yes
Condition2-n1,n1__Condition2-974,Condition2,n1,n1__Condition2,21.9325060877217,0.958,353.214,2072.231,2109.102,2034.518,579.270298039216,yes
Condition2-n1,n1__Condition2-975,Condition2,n1,n1__Condition2,15.2177590386747,0.961,222.255,642.554,1304.842,2036.606,579.270298039216,yes
Condition2-n1,n1__Condition2-979,Condition2,n1,n1__Condition2,24.8367654892626,0.961,169.984,2525.276,372.502,2062.339,579.270298039216,yes
Condition2-n1,n1__Condition2-984,Condition2,n1,n1__Condition2,15.5424351225821,0.992,169.345,1397.582,82.425,2063.54,579.270298039216,yes
Condition2-n1,n1__Condition2-987,Condition2,n1,n1__Condition2,27.5118417727512,1.003,163.689,2786.582,763.24,2074.898,579.270298039216,yes
Condition2-n1,n1__Condition2-99,Condition2,n1,n1__Condition2,27.7216079877463,1,145.189,2555.409,1717.615,200.87,579.270298039216,yes
Condition2-n1,n1__Condition2-991,Condition2,n1,n1__Condition2,25.9448022030684,0.999,164.222,1937.939,495.198,2081.388,579.270298039216,yes
Condition2-n1,n1__Condition2-993,Condition2,n1,n1__Condition2,24.3303344603442,1.001,163.396,1708.931,433.541,2084.308,579.270298039216,yes
Condition2-n1,n1__Condition2-994,Condition2,n1,n1__Condition2,16.6501535265017,1.002,155.84,1259.334,2345.861,2080.739,579.270298039216,yes
Condition2-n1,n1__Condition2-996,Condition2,n1,n1__Condition2,15.2457703086588,0.992,499.574,977.598,160.243,2084.712,579.270298039216,yes
Condition2-n1,n1__Condition2-998,Condition2,n1,n1__Condition2,27.0050924339466,0.999,143.26,1854.509,399.468,2093.07,579.270298039216,yes
Condition2-n1,n1__Condition2-999,Condition2,n1,n1__Condition2,19.3726579830317,0.995,263.218,1546.925,2179.064,2090.149,579.270298039216,yes
Condition2-n2,n2__Condition2-101,Condition2,n2,n2__Condition2,18.3120494422673,1.006,147.798,1039.758,1238.968,282.646,600.704101960784,yes
Condition2-n2,n2__Condition2-105,Condition2,n2,n2__Condition2,26.8430727018791,0.997,273.364,1725.675,2162.19,292.381,600.704101960784,yes
Condition2-n2,n2__Condition2-109,Condition2,n2,n2__Condition2,21.3312187127205,1.01,159.728,2025.352,318.99,295.301,600.704101960784,yes
Condition2-n2,n2__Condition2-111,Condition2,n2,n2__Condition2,18.6564607391182,0.986,386.628,1292.778,138.889,302.116,600.704101960784,yes
Condition2-n2,n2__Condition2-112,Condition2,n2,n2__Condition2,23.1554526704399,0.992,150.167,1637.903,988.124,307.957,600.704101960784,yes
Condition2-n2,n2__Condition2-116,Condition2,n2,n2__Condition2,21.8179145286956,1.007,155.299,1342.218,1419.069,314.772,600.704101960784,yes
Condition2-n2,n2__Condition2-117,Condition2,n2,n2__Condition2,14.5295730647453,1.006,165.869,1939.02,2372.47,311.527,600.704101960784,yes
Condition2-n2,n2__Condition2-122,Condition2,n2,n2__Condition2,20.7098778148898,1,156.4,1961.392,2361.113,327.752,600.704101960784,yes
Condition2-n2,n2__Condition2-129,Condition2,n2,n2__Condition2,25.0662669172012,0.971,200.242,2012.967,1698.82,346.082,600.704101960784,yes
Condition2-n2,n2__Condition2-13,Condition2,n2,n2__Condition2,12.8676771489797,0.991,174.516,1648.078,49.001,22.715,600.704101960784,yes
Condition2-n2,n2__Condition2-132,Condition2,n2,n2__Condition2,20.4803763869513,0.986,291.533,2282.798,2343.914,347.547,600.704101960784,yes
Condition2-n2,n2__Condition2-134,Condition2,n2,n2__Condition2,27.120002302859,0.981,174.516,1847.653,39.33,355.14,600.704101960784,yes
Condition2-n2,n2__Condition2-138,Condition2,n2,n2__Condition2,28.7344700455832,0.98,159.614,1780.417,632.789,376.428,600.704101960784,yes
Condition2-n2,n2__Condition2-142,Condition2,n2,n2__Condition2,18.4072240982362,0.97,184.184,2162.622,1391.648,377.564,600.704101960784,yes
Condition2-n2,n2__Condition2-146,Condition2,n2,n2__Condition2,22.3717737306554,0.992,206.323,1949.097,567.563,392.978,600.704101960784,yes
Condition2-n2,n2__Condition2-148,Condition2,n2,n2__Condition2,17.4338324662862,0.993,151.798,1211.464,1245.458,402.713,600.704101960784,yes
Condition2-n2,n2__Condition2-149,Condition2,n2,n2__Condition2,16.9270831274816,0.977,197.816,1269.776,328.077,408.554,600.704101960784,yes
Condition2-n2,n2__Condition2-151,Condition2,n2,n2__Condition2,17.3663507704153,0.999,186.98,2338.069,2325.904,416.505,600.704101960784,yes
Condition2-n2,n2__Condition2-154,Condition2,n2,n2__Condition2,17.6155874112972,0.925,180.329,705.437,563.669,422.833,600.704101960784,yes
Condition2-n2,n2__Condition2-155,Condition2,n2,n2__Condition2,22.9931146284861,1.01,147.798,1974.33,1059.515,429.647,600.704101960784,yes
Condition2-n2,n2__Condition2-156,Condition2,n2,n2__Condition2,17.6910268543227,0.975,196.594,1377.079,485.949,431.757,600.704101960784,yes
Condition2-n2,n2__Condition2-159,Condition2,n2,n2__Condition2,18.3792128282521,0.973,163.455,1468.219,184.969,436.786,600.704101960784,yes
Condition2-n2,n2__Condition2-16,Condition2,n2,n2__Condition2,18.4269593111796,0.993,248.614,3185.129,169.782,43.289,600.704101960784,yes
Condition2-n2,n2__Condition2-161,Condition2,n2,n2__Condition2,21.4935567546743,0.987,164.32,1481.162,602.609,445.548,600.704101960784,yes
Condition2-n2,n2__Condition2-162,Condition2,n2,n2__Condition2,19.9462523979349,0.968,270.457,1184.11,1788.033,444.25,600.704101960784,yes
Condition2-n2,n2__Condition2-164,Condition2,n2,n2__Condition2,26.7759093158943,0.986,211.247,1901.976,506.88,450.74,600.704101960784,yes
Condition2-n2,n2__Condition2-176,Condition2,n2,n2__Condition2,17.3663507704153,1.001,152.872,2388.798,2305.784,479.459,600.704101960784,yes
Condition2-n2,n2__Condition2-179,Condition2,n2,n2__Condition2,22.229170901645,0.985,329.514,1165.792,2456.193,501.688,600.704101960784,yes
Condition2-n2,n2__Condition2-18,Condition2,n2,n2__Condition2,19.0957283820518,0.956,183.598,1861.169,561.916,45.82,600.704101960784,yes
Condition2-n2,n2__Condition2-182,Condition2,n2,n2__Condition2,29.3357574205843,0.987,194.771,1563.354,723.975,510.774,600.704101960784,yes
Condition2-n2,n2__Condition2-183,Condition2,n2,n2__Condition2,17.0222577834506,0.957,163.126,2919.422,327.752,504.933,600.704101960784,yes
Condition2-n2,n2__Condition2-184,Condition2,n2,n2__Condition2,19.210319941078,0.997,177.816,1335.315,1208.464,509.151,600.704101960784,yes
Condition2-n2,n2__Condition2-185,Condition2,n2,n2__Condition2,17.9205282822612,0.997,166.223,2282.079,309.45,509.087,600.704101960784,yes
Condition2-n2,n2__Condition2-19,Condition2,n2,n2__Condition2,17.3189225973739,0.987,227.594,1844.451,842.096,46.729,600.704101960784,yes
Condition2-n2,n2__Condition2-193,Condition2,n2,n2__Condition2,19.0479818991242,0.958,173.427,1476.509,1239.941,553.933,600.704101960784,yes
Condition2-n2,n2__Condition2-194,Condition2,n2,n2__Condition2,21.6081483137004,0.994,155.513,1831.454,158.035,563.669,600.704101960784,yes
Condition2-n2,n2__Condition2-198,Condition2,n2,n2__Condition2,24.492672502298,0.983,190.876,2436.56,565.94,578.271,600.704101960784,yes
Condition2-n2,n2__Condition2-2,Condition2,n2,n2__Condition2,22.1817427286036,0.952,159.041,1546.077,887.527,9.735,600.704101960784,yes
Condition2-n2,n2__Condition2-200,Condition2,n2,n2__Condition2,19.4872495420578,0.982,155.388,2072.768,887.202,578.271,600.704101960784,yes
Condition2-n2,n2__Condition2-202,Condition2,n2,n2__Condition2,17.1565845554201,1.013,157.905,612.867,2515.902,579.245,600.704101960784,yes
Condition2-n2,n2__Condition2-209,Condition2,n2,n2__Condition2,23.3846357884922,0.978,340.703,790.205,785.631,601.311,600.704101960784,yes
Condition2-n2,n2__Condition2-210,Condition2,n2,n2__Condition2,21.1491454578234,0.933,167.868,1479.221,822.333,602.512,600.704101960784,yes
Condition2-n2,n2__Condition2-212,Condition2,n2,n2__Condition2,19.9936805709763,1,153.15,707.791,483.191,609.424,600.704101960784,yes
Condition2-n2,n2__Condition2-215,Condition2,n2,n2__Condition2,21.8850779146803,1.01,238.247,2569.229,2035.632,626.298,600.704101960784,yes
Condition2-n2,n2__Condition2-217,Condition2,n2,n2__Condition2,21.2163088438082,1.003,150.07,1930.948,2061.268,631.815,600.704101960784,yes
Condition2-n2,n2__Condition2-218,Condition2,n2,n2__Condition2,22.4389371166401,0.986,219.455,2476.417,837.228,635.709,600.704101960784,yes
Condition2-n2,n2__Condition2-219,Condition2,n2,n2__Condition2,14.6441646237715,1.008,149.586,1276.367,2269.277,634.087,600.704101960784,yes
Condition2-n2,n2__Condition2-22,Condition2,n2,n2__Condition2,18.4941226971644,0.985,164.788,1706.059,68.795,54.517,600.704101960784,yes
Condition2-n2,n2__Condition2-220,Condition2,n2,n2__Condition2,31.4566561922269,1.003,167.688,2238.043,147.651,646.418,600.704101960784,yes
